event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,Adam McGough,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jennifer S.  Gates,Jesse Moreno,Lee M. Kleinman,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45146,2.,20,"Authorize an amendment to the electricity services contract with TXU Energy Retail Company, LLC to enroll the City in their Surplus Power Purchase Program for any self- and co-generation renewable energy projects installed at city facilities - Financing: No cost consideration to the City",21-904,CONSENT AGENDA,Approved,8438,"Authorize an amendment to the electricity services contract with TXU Energy Retail Company, LLC to enroll the City in their Surplus Power Purchase Program for any self- and co-generation renewable energy projects installed at city facilities - Financing: No cost consideration to the City",2021-05-06,21-1084; APPROVED,Building Services Department (BSD),Building Services Department,1,Socrata Roll Call,,,,,0,2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/834e6160-17bc-4f20-9e7c-c979bad9685b.docx,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45145,3.,21,"Authorize (1) an agreement with Oncor Delivery Electric Company LLC (Oncor), for City of Dallas to participate in the Oncor Commercial Standard Offer Program which provides cash incentives for implementing energy efficiency measures at City facilities; (2) an increase in appropriations in an amount not to exceed $10,000.00 in the Capital Construction Fund; (3) the receipt and deposit of funds in an estimated amount of $25,000.00 annually in the Capital Construction Fund; and (4) execution of the agreement with Oncor - Estimated Annual Revenue: Capital Construction Fund $25,000.00",21-780,CONSENT AGENDA,Approved,8314,"Authorize (1) an agreement with Oncor Delivery Electric Company LLC (Oncor), for City of Dallas to participate in the Oncor Commercial Standard Offer Program which provides cash incentives for implementing energy efficiency measures at City facilities; (2) an increase in appropriations in an amount not to exceed $10,000.00 in the Capital Construction Fund; (3) the receipt and deposit of funds in an estimated amount of $25,000.00 annually in the Capital Construction Fund; and (4) execution of the agreement with Oncor - Estimated Annual Revenue: Capital Construction Fund $25,000.00",2021-04-21,21-1085; APPROVED,Building Services Department (BSD),Building Services Department,1,Socrata Roll Call,,,,,0,3,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/3073a0e0-fc45-48a4-9f68-243332bd2c01.docx,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45148,4.,23,"Authorize settlement of the lawsuit styled Norris Smith, et al. v. City of Dallas, Cause No. DC-19-08618 - Not to exceed $155,000.00 - Financing:  Liability Reserve Fund",21-1062,CONSENT AGENDA,Approved,8596,"Authorize settlement of the lawsuit styled Norris Smith, et al. v. City of Dallas, Cause No. DC-19-08618 - Not to exceed $155,000.00 - Financing:  Liability Reserve Fund",2021-05-25,21-1086; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/1e0d28b4-122a-4916-9b73-9f0eb7ba8ab9.docx,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45638,5.,26,"A resolution authorizing (1) the issuance of Refunding Bonds by the Love Field Airport Modernization Corporation in an aggregate principal amount not to exceed $350,000,000; and (2) the financing documents relating to the sale of such bonds - Not to exceed $1,296,000.00 - Financing: 2021 Aviation Bond Funds ($997,000.00) and Aviation Fund ($299,000.00)",21-1187,CONSENT AGENDA,Corrected; Approved as an Individual Item,8721,"A resolution authorizing (1) the issuance of Refunding Bonds by the Love Field Airport Modernization Corporation in an aggregate principal amount not to exceed $350,000,000; and (2) the financing documents relating to the sale of such bonds - Not to exceed $1,296,000.00 - Financing: 2021 Aviation Bond Funds ($997,000.00) and Aviation Fund ($299,000.00)",2021-06-11,21-1087; CORRECTED; APPROVED AS AN INDIVIDUAL ITEM,City Controller's Office (CCO),City Controller's Office,1,Socrata Roll Call,,,,,0,5,AGENDA,APPROVED CORRECTED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/fe84f44a-b673-4a34-9ba6-e0dedcd0f7a3.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b6fa4430-f580-4156-9a31-4f86ba0bdc8c.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/a0e3d031-4d6f-466e-83ac-4664771ecd54.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/f6487dfc-9c03-4812-a0f1-b62800ec8b47.pdf,,YES,YES,,NO,YES,YES,YES,,YES,YES,YES,YES,,YES,,YES,NO,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45154,6.,28,"Authorize an increase in funding to fulfill existing lease payment obligations pursuant to that certain lease agreement with Mockingbird Partners, L.P. for the remainder of the initial five years of the lease - Not to exceed an estimated $148,325.24, from $2,035,111.84 to $2,183,437.08 - Not to exceed $148,325.24 - Financing: Aviation Fund (subject to annual appropriations)",21-1101,CONSENT AGENDA,Approved,8635,"Authorize an increase in funding to fulfill existing lease payment obligations pursuant to that certain lease agreement with Mockingbird Partners, L.P. for the remainder of the initial five years of the lease - Not to exceed an estimated $148,325.24, from $2,035,111.84 to $2,183,437.08 - Not to exceed $148,325.24 - Financing: Aviation Fund (subject to annual appropriations)",2021-05-27,21-1088; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/a143131a-fc9d-4b36-8577-95287778b2cc.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/cefaa2ab-4156-4cc8-9db1-0539429ca8b4.docx,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45156,7.,30,"Authorize the (1) acceptance of a grant from the Texas Commission on Environmental Quality (TCEQ) through the Alternative Fueling Facilities Program (AFFP) (Contract No. 582-21-22682-AF) to construct a compressed natural gas (CNG) facility at 9811 Harry Hines Boulevard to allow fast fill CNG fueling for City vehicles and equipment in the amount of $400,000.00 for the period June 23, 2021 through April 30, 2023; (2) receipt and deposit of grant funds in an amount not to exceed $400,000.00 in the CNG AFFP Program Fund; (3) establishment of appropriations in an amount not to exceed $400,000.00 in the CNG AFFP Program Fund (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $400,000.00 - Financing: Texas Commission on Environmental Quality Grant Funds",21-1015,CONSENT AGENDA,Approved,8549,"Authorize the (1) acceptance of a grant from the Texas Commission on Environmental Quality (TCEQ) through the Alternative Fueling Facilities Program (AFFP) (Contract No. 582-21-22682-AF) to construct a compressed natural gas (CNG) facility at 9811 Harry Hines Boulevard to allow fast fill CNG fueling for City vehicles and equipment in the amount of $400,000.00 for the period June 23, 2021 through April 30, 2023; (2) receipt and deposit of grant funds in an amount not to exceed $400,000.00 in the CNG AFFP Program Fund; (3) establishment of appropriations in an amount not to exceed $400,000.00 in the CNG AFFP Program Fund (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $400,000.00 - Financing: Texas Commission on Environmental Quality Grant Funds",2021-05-18,21-1089; APPROVED,Department of Equipment and Fleet Management  (EFM),Department of Equipment and Fleet Management ,1,Socrata Roll Call,,,,,0,7,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/6c93dd1e-1efe-4c0a-9c02-af4e7027395a.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/11fb9883-ec0e-49c1-9f85-cd528a8c33be.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45158,8.,33,"Authorize a second amendment to the conditional grant agreement, previously approved by Resolution No. 15-0861 on May 13, 2015, as amended, with Dallas Area Habitat for Humanity (Habitat) and Builders of Hope CDC, who assumed the obligations of Greenleaf Ventures, LLC for infrastructure construction related to the development of 50 to 53 single-family homes in East Dallas located on Chariot Drive, to (1) extend the completion date from December 31, 2019 to December 31, 2021; (2) extend the term of the conditional grant agreement to December 31, 2021, to allow for final payment and closeout of the project; and (3) require that Habitat donate $1,500.00 to the Chariot Village Homeowner’s Association for neighborhood beautification projects - Financing: No cost consideration to the City",21-759,CONSENT AGENDA,Approved as Amended,8293,"Authorize a second amendment to the conditional grant agreement, previously approved by Resolution No. 15-0861 on May 13, 2015, as amended, with Dallas Area Habitat for Humanity (Habitat) and Builders of Hope CDC, who assumed the obligations of Greenleaf Ventures, LLC for infrastructure construction related to the development of 50 to 53 single-family homes in East Dallas located on Chariot Drive, to (1) extend the completion date from December 31, 2019 to December 31, 2021; (2) extend the term of the conditional grant agreement to December 31, 2021, to allow for final payment and closeout of the project; and (3) require that Habitat donate $1,500.00 to the Chariot Village Homeowner’s Association for neighborhood beautification projects - Financing: No cost consideration to the City",2021-04-16,21-1090; APPROVED AS AMENDED,Department of Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,8,AGENDA,AMENDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/64c1f685-49b4-43d0-af51-8deb97db7785.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/f43cbbe7-3d05-467f-a2b7-7082b544f4cf.docx,,YES,YES,,YES,YES,YES,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45393,9.,34,"Authorize the (1) sale of up to five Land Transfer lots to Women That Soar, L.L.C., and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City's Land Transfer Program; Estimated Revenue: General Fund $12,509.93; (2) release of lien for all non-tax City liens, notices, or orders that were filed on up to five Land Transfer lots sold to Developer prior to or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a development agreement with Developer for the construction of up to four single-family homes on the Land Transfer lots - Estimated Revenue Foregone:  $8,930.90",21-1158,CONSENT AGENDA,Approved,8692,"Authorize the (1) sale of up to five Land Transfer lots to Women That Soar, L.L.C., and/or its affiliates (Developer) subject to restrictive covenants, a right of reverter, and execution of all necessary documents, pursuant to the City's Land Transfer Program; Estimated Revenue: General Fund $12,509.93; (2) release of lien for all non-tax City liens, notices, or orders that were filed on up to five Land Transfer lots sold to Developer prior to or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a development agreement with Developer for the construction of up to four single-family homes on the Land Transfer lots - Estimated Revenue Foregone:  $8,930.90",2021-06-04,21-1091; APPROVED,Department of Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/f1511b42-594d-46d9-bdc7-f5da8b7c1bb6.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/6e476b2c-a1a2-4e73-bee1-ba0b81f84eaa.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/f30a842b-bb7f-4713-8727-76e11e22a848.docx,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45163,10.,36,"Authorize (1) an Interlocal Agreement with County of Collin, Texas (“Collin County”) for funding participation of transportation-related improvements of Frankford Road from State Highway 289 (Preston Road) to Coit Road in Dallas; (2) the receipt and deposit of funds from Collin County in an amount not to exceed $2,677,326.00 in the Capital Projects Reimbursement Fund; and (3) an increase in appropriations in an amount not to exceed $2,677,326.00 in the Capital Projects Reimbursement Fund - Not to exceed $2,677,326.00 - Financing:  Capital Projects Reimbursement Fund",21-969,CONSENT AGENDA,Approved,8503,"Authorize (1) an Interlocal Agreement with County of Collin, Texas (“Collin County”) for funding participation of transportation-related improvements of Frankford Road from State Highway 289 (Preston Road) to Coit Road in Dallas; (2) the receipt and deposit of funds from Collin County in an amount not to exceed $2,677,326.00 in the Capital Projects Reimbursement Fund; and (3) an increase in appropriations in an amount not to exceed $2,677,326.00 in the Capital Projects Reimbursement Fund - Not to exceed $2,677,326.00 - Financing:  Capital Projects Reimbursement Fund",2021-05-13,21-1092; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,10,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/752951f6-dbeb-49b9-bff0-d10abddcfa26.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/5eafd811-e93f-44bb-ba0d-a3bc8825e0bd.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45161,11.,37,"Authorize a professional services contract with Burgess & Niple, Inc. for the engineering design services of Frankford Road from Texas State Highway 289 (Preston Road) to Coit Road - Not to exceed $495,585.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds)",21-813,CONSENT AGENDA,Corrected; Approved,8347,"Authorize a professional services contract with Burgess & Niple, Inc. for the engineering design services of Frankford Road from Texas State Highway 289 (Preston Road) to Coit Road - Not to exceed $495,585.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds)",2021-04-28,21-1093; CORRECTED; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,11,AGENDA,APPROVED CORRECTED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/58036279-ea72-40ab-9ef4-a9416f83f9e9.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/095f179f-88b1-4b86-95e0-0d62398d8b70.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45160,12.,38,"Authorize a construction services contract for the construction of Alley Reconstruction Group 17-9001 - Package B (list attached to the Agenda Information Sheet) - CCGMG LLC Series B, lowest responsible bidder of eleven - Not to exceed $946,885.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds)",21-804,CONSENT AGENDA,Approved,8338,"Authorize a construction services contract for the construction of Alley Reconstruction Group 17-9001 - Package B (list attached to the Agenda Information Sheet) - CCGMG LLC Series B, lowest responsible bidder of eleven - Not to exceed $946,885.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds)",2021-04-26,21-1094; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,12,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/7457928f-579e-4b6b-8950-8047fe576ddf.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/023e5456-84c3-4f21-bcb5-b1e8a6c51e25.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/eb193413-0a5e-4ac6-92cc-a97506096712.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45164,13.,39,"Authorize a construction services contract for the construction of Montfort Drive from Interstate Highway 635 Frontage Road to Alpha Road - Vescorp Construction, LLC dba Chavez Concrete Cutting, lowest responsible bidder of seven - Not to exceed $4,470,718.90 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds) ($2,108,210.19), Capital Projects Reimbursement Fund ($1,746,308.71), Water Capital Improvement D Fund ($360,150.00), Water Capital Construction Fund ($38,500.00), Wastewater  Capital Improvement E Fund ($202,350.00), and Wastewater Capital Construction Fund ($15,200.00)",21-1035,CONSENT AGENDA,Approved,8569,"Authorize a construction services contract for the construction of Montfort Drive from Interstate Highway 635 Frontage Road to Alpha Road - Vescorp Construction, LLC dba Chavez Concrete Cutting, lowest responsible bidder of seven - Not to exceed $4,470,718.90 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds) ($2,108,210.19), Capital Projects Reimbursement Fund ($1,746,308.71), Water Capital Improvement D Fund ($360,150.00), Water Capital Construction Fund ($38,500.00), Wastewater  Capital Improvement E Fund ($202,350.00), and Wastewater Capital Construction Fund ($15,200.00)",2021-05-20,21-1095; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,13,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/18344207-b92a-4fd3-b722-db47ae70598f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/87f54612-2c6f-4082-a559-8a888bcd1f76.doc,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45162,14.,40,"Authorize Supplemental Agreement No. 2 to the professional services contract with Urban Engineers Group, Inc. to provide additional design services associated with the new alignment of the existing Coombs Creek Trail to the southeast corner of Interstate Highway 30 (IH 30) and North Beckley Avenue and design of a trail connection structure to the existing pedestrian/bike trail facility built as part of the IH 30 Horseshoe Design-Build Project for the Coombs Creek Trail Extension Project - Not to exceed $289,221.21, from $621,048.00 to $910,269.21 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds)",21-851,CONSENT AGENDA,Approved,8385,"Authorize Supplemental Agreement No. 2 to the professional services contract with Urban Engineers Group, Inc. to provide additional design services associated with the new alignment of the existing Coombs Creek Trail to the southeast corner of Interstate Highway 30 (IH 30) and North Beckley Avenue and design of a trail connection structure to the existing pedestrian/bike trail facility built as part of the IH 30 Horseshoe Design-Build Project for the Coombs Creek Trail Extension Project - Not to exceed $289,221.21, from $621,048.00 to $910,269.21 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds)",2021-04-30,21-1096; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,14,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/f67b025c-949e-4394-a1a6-f680ce020e38.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/664bc052-f16b-4e63-80de-0a702ddfb1fc.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45182,15.,43,"Authorize settlement in lieu of proceeding further with condemnation in the condemnation suit styled City of Dallas v. Curtis Seastrunk, et al, for acquisition from Curtis Seastrunk, et al., of approximately 7,308 square feet of land for right-of-way located in Hunt County, Texas for the Lake Tawakoni 144-inch raw Water Transmission Pipeline Project - Not to exceed $3,983.00, increased from $5,000.00 ($2,517.00, plus closing costs and title expenses not to exceed $2,483.00) to $8,983.00 ($6,500.00, plus closing costs and title expenses not to exceed $2,483.00) - Financing: Water Capital Improvement D Fund",21-1016,CONSENT AGENDA,Approved,8550,"Authorize settlement in lieu of proceeding further with condemnation in the condemnation suit styled City of Dallas v. Curtis Seastrunk, et al, for acquisition from Curtis Seastrunk, et al., of approximately 7,308 square feet of land for right-of-way located in Hunt County, Texas for the Lake Tawakoni 144-inch raw Water Transmission Pipeline Project - Not to exceed $3,983.00, increased from $5,000.00 ($2,517.00, plus closing costs and title expenses not to exceed $2,483.00) to $8,983.00 ($6,500.00, plus closing costs and title expenses not to exceed $2,483.00) - Financing: Water Capital Improvement D Fund",2021-05-18,21-1097; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,15,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/aaf0e50f-27fe-435d-9b0c-9990085d7b36.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6829a3c5-09d3-45c5-baf3-e4862a7294ea.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/95dbe887-9bf6-4e07-aeb8-9180c69bf3e6.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45167,16.,44,"An ordinance abandoning a portion of a sanitary sewer easement to St. Philip’s School & Community Center, the abutting owner, containing approximately 4,130 square feet of land, located near the intersection of Pennsylvania Avenue and Holmes Street - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",21-5,CONSENT AGENDA,Approved,7539,"An ordinance abandoning a portion of a sanitary sewer easement to St. Philip’s School & Community Center, the abutting owner, containing approximately 4,130 square feet of land, located near the intersection of Pennsylvania Avenue and Holmes Street - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2021-01-08,21-1098; APPROVED; ORDINANCE 31909,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,16,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/143263a2-c739-437f-ac64-78daa80942dd.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/e64267b1-e960-4c89-a872-5bf5362b5e20.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/2fa143c6-9fd0-42e7-b51e-3bdc5df5a5e5.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45170,17.,45,"An ordinance abandoning a portion of a wastewater easement to 2026 North Prairie LLC, the abutting owner, containing approximately 1,302 square feet of land, located near the intersection of Prairie Avenue and Monarch Street - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",21-435,CONSENT AGENDA,Approved,7969,"An ordinance abandoning a portion of a wastewater easement to 2026 North Prairie LLC, the abutting owner, containing approximately 1,302 square feet of land, located near the intersection of Prairie Avenue and Monarch Street - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2021-03-01,21-1099; APPROVED; ORDINANCE 31910,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,17,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/6e47293f-5705-4f90-9f38-431b495368aa.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d328e224-8ca2-4da5-b1b3-f80d80554c4e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9042b7ea-d826-4bec-be71-87816225ead4.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
